"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2159","OPTIONS returns 200 with allowed methods and endpoints","","2026-05-06","failed","2026-05-06","Options","User Management","",""
"","2221","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","477","Send message then retrieve it from messages list","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","5005","Login response includes correct user info","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","164","Health endpoint returns correct content type","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","156","Create mailbox with invalid chars in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","471","Deleted mailbox is not retrievable","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2223","Create user with short password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","641","Messages are sorted newest first","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2163","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","321","Send message without body returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","164","Health endpoint returns 200 with ok status","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","160","Health endpoint returns request-id header","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","2163","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","314","Response 204 has no body","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2229","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","157","Create mailbox with too-long local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","156","Send message to non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","156","Create duplicate mailbox address returns 409","","2026-05-06","failed","2026-05-06","Mailbox Create","Mail Service","",""
"","2236","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","603","Get message with fake message ID returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","157","Delete non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","473","Get single message returns full body and html_body","","2026-05-06","broken","2026-05-06","Mail Messages","Mail Service","",""
"","588","Send message without from field returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","423","Logout returns 200 with success message","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2386","Create user with minimal required fields returns 201","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2168","List users response has cache-control header","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","5002","Login invalidates previous token","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","620","Messages are also deleted when mailbox is deleted","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2543","Create, delete, confirm HEAD returns 404","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","5001","Login with missing password returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2170","List users with page and per_page params","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","154","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","5001","Login with short password returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2724","Deleted user is no longer findable via GET","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2203","Create user without email returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2222","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","624","Get message with wrong mailbox token returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","5002","Login with valid credentials returns 200 with token","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2227","Create user with short username returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2216","Create user with short first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","320","Send message with html_body","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","155","Mailbox token is a UUID format","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2162","Update non-existent user returns 404","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","312","Send message without subject returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","424","Logout with wrong token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2394","Get user response does not include password","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","166","Logout non-existent user returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","488","List messages after sending one shows count 1","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2383","Patch response does not include access_token","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2224","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2673","Full update user returns 200 with updated data","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2221","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2380","Update user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2277","Created user has correct metadata defaults","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2239","Create user without profile returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2585","Patch user without token returns 401","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2385","Patch user with invalid email returns 400","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2163","Delete non-existent user returns 401 (no valid token)","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2222","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2175","List users returns 200 with pagination fields","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2386","Partial update username returns 200","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","157","Create mailbox with custom local_part","","2026-05-06","failed","2026-05-06","Mailbox Create","Mail Service","",""
"","2223","Create duplicate user returns 409","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2234","Create user with invalid email returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2440","GET exists (CDN alias) for existing user returns 200","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","311","Get mailbox response has all required fields","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","2217","Create user without first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2383","Update user without auth token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2393","Update user with missing email returns 400","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","313","Get existing mailbox returns 200 with correct data","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","316","List messages returns 200 with count","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","158","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","157","Get mailbox with non-existent token returns 404","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","310","Create mailbox then retrieve it","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","375","Logout without token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2174","GET exists for non-existent user returns 404","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","635","Full mailbox lifecycle","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","5003","Login with wrong password returns 401","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2418","Exists response always has X-User-Exists header","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","2374","Delete user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2218","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2229","Create user with invalid gender value returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2228","Response headers include x-request-id after create","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2409","Delete existing user returns 204","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2162","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2544","Patch user and verify with GET","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2417","Get existing user returns 200 with full data","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2169","Create user without password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","524","Delete already-deleted mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2164","List users returns non-empty result","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","155","Create mailbox with uppercase in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","158","Create mailbox with too-short local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","311","Delete existing mailbox returns 204","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2420","Update user with invalid email returns 400","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","5002","Login with missing email returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2155","OPTIONS response has Allow header","","2026-05-06","failed","2026-05-06","Options","User Management","",""
