"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2214","Create duplicate user returns 409","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","106","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","212","Create duplicate mailbox address returns 409","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2202","Create user without profile returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","5003","Login with missing password returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","5003","Login with missing email returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2386","Delete user without token returns 401","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","5002","Login with invalid email format returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2320","Partial update email returns 200 with new email","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","105","Logout non-existent user returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","112","Health endpoint returns correct content type","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","115","Create mailbox with too-long local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2175","Create user without email returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","431","Messages are sorted newest first","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2214","Created user has correct metadata defaults","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2290","Delete user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","300","Logout without token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","109","Create mailbox with invalid chars in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","212","Get existing mailbox returns 200 with correct data","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","2236","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2183","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2365","Full update user returns 200 with updated data","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2179","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","322","Deleted mailbox is not retrievable","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","141","Health endpoint returns request-id header","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","2112","Exists for invalid ObjectID returns 404","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","495","Full login-logout-login flow","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2213","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2109","OPTIONS returns 204","","2026-05-06","passed","2026-05-06","Options","User Management","",""
"","2292","Partial update username returns 200","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2119","Create user without password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2112","Patch non-existent user returns 401 (wrong token)","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2115","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","107","Mailbox token is a UUID format","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","419","Token is revoked after logout","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","5102","Patch user with invalid email returns 400","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","110","Create mailbox with empty body returns 201","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2111","Delete non-existent user returns 401 (no valid token)","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","108","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2152","GET exists for non-existent user returns 404","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","2419","Patch user and verify with GET","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","108","Mailbox response has request-id header","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","320","Delete already-deleted mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","5006","Login response includes correct user info","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2189","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2111","HEAD exists for non-existent user returns 404 with X-User-Exists false","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","114","Health endpoint returns 200 with ok status","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","5001","Login with valid credentials returns 200 with token","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2198","Access token has correct format after create","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2225","Create user with short first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2294","Patch response does not include access_token","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2223","Create user with short username returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2119","List users response has cache-control header","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","432","Full mailbox lifecycle","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","105","Delete non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2407","Deleted user is no longer findable via GET","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","5003","Login with non-existent email returns 401","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2221","Create user with short password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","105","Get mailbox with non-existent token returns 404","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","338","Get single message returns full body and html_body","","2026-05-06","broken","2026-05-06","Mail Messages","Mail Service","",""
"","2328","GET exists (CDN alias) for existing user returns 200","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","108","Create mailbox with uppercase in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","342","List messages returns body_preview not full body","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2404","Create then update then verify changes","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2373","Get existing user returns 200 with full data","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2303","Update user without auth token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","105","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","112","List messages for non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","310","Logout returns 200 with success message","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2109","Update non-existent user returns 404","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2319","Update user with missing email returns 400","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2442","Create user with minimal required fields returns 201","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2345","Update user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","5003","Login token has correct format","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","110","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2122","List users with page and per_page params","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2349","Get user response does not include password","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","227","Send message without from field returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","212","Get mailbox response has all required fields","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","221","Send message with html_body","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","5001","Login response has x-request-id header","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2207","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","5003","Login invalidates previous token","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","217","Response 204 has no body","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2117","List users response does not include access_token","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2120","List users returns 200 with pagination fields","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2213","Create user with duplicate email returns 409","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2192","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","216","Send message without subject returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","107","Create mailbox with too-short local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2209","Create user without first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2114","List users returns non-empty result","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","340","Logout with wrong token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","334","Send message then retrieve it from messages list","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","106","Create mailbox with invalid domain returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","114","Create mailbox with custom local_part","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
