"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2318","Partial update username returns 200","","2026-05-12","passed","2026-05-12","Patch User","User Management","",""
"","122","Create mailbox with valid domain","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","125","Create mailbox with too-short local_part returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","13414","Login with wrong password returns 401","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","121","Create mailbox with invalid domain returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","496","Full mailbox lifecycle","","2026-05-12","passed","2026-05-12","Mailbox Delete","Mail Service","",""
"","131","Health endpoint returns request-id header","","2026-05-12","passed","2026-05-12","Availability","Health Check","",""
"","119","Create mailbox with invalid chars in local_part returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","2202","Create user with valid employment status","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","241","Create duplicate mailbox address returns 409","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","2138","Get user with non-existent ID returns 404","","2026-05-12","passed","2026-05-12","Get User","User Management","",""
"","2136","Get user with malformed ID returns 404","","2026-05-12","passed","2026-05-12","Get User","User Management","",""
"","483","Messages are also deleted when mailbox is deleted","","2026-05-12","passed","2026-05-12","Mailbox Delete","Mail Service","",""
"","2124","Create user without password returns 400","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","126","Get mailbox with non-existent token returns 404","","2026-05-12","passed","2026-05-12","Mailbox Get","Mail Service","",""
"","2329","Create user then retrieve by ID","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","438","Delete is rejected with revoked token after logout","","2026-05-12","passed","2026-05-12","Logout","Authentication","",""
"","13166","Login with missing email returns 400","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","2142","List users returns non-empty result","","2026-05-12","passed","2026-05-12","List Users","User Management","",""
"","2305","Partial update email returns 200 with new email","","2026-05-12","passed","2026-05-12","Patch User","User Management","",""
"","365","List messages after sending one shows count 1","","2026-05-12","passed","2026-05-12","Mail Messages","Mail Service","",""
"","2181","Create user with invalid gender value returns 400","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","13423","Login response has x-request-id header","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","2218","Created user has correct metadata defaults","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2201","Create user with valid gender enum value","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2176","Create user with valid theme setting","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","246","Send message returns 201 with full message object","","2026-05-12","passed","2026-05-12","Mail Send","Mail Service","",""
"","121","Create mailbox with too-long local_part returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","2156","Create user without email returns 400","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","240","Send message without from field returns 400","","2026-05-12","passed","2026-05-12","Mail Send","Mail Service","",""
"","243","Get message with fake message ID returns 404","","2026-05-12","passed","2026-05-12","Mail Messages","Mail Service","",""
