"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2252","Response headers include x-request-id after create","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2137","List users returns 200 with pagination fields","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","129","Health endpoint returns 200 with ok status","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","5003","Login with missing password returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","158","Get mailbox with non-existent token returns 404","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","313","Delete existing mailbox returns 204","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","5001","Login response has x-request-id header","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2249","Created user has correct metadata defaults","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","542","Token is revoked after logout","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","312","Create mailbox then retrieve it","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2541","Create then update then verify changes","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","151","Logout non-existent user returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2358","GET exists (CDN alias) for existing user returns 200","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","573","Full login-logout-login flow","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2231","Create user with short username returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2159","Create user without password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","158","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2392","Full update user returns 200 with updated data","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2129","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2230","Create user without profile returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2251","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","5002","Login token has correct format","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2159","OPTIONS returns 200 with allowed methods and endpoints","","2026-05-06","failed","2026-05-06","Options","User Management","",""
"","5002","Login with invalid email format returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2236","Create user with short password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","158","Delete non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","312","Get existing mailbox returns 200 with correct data","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","2252","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2571","Deleted user is no longer findable via GET","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","155","Create duplicate mailbox address returns 409","","2026-05-06","failed","2026-05-06","Mailbox Create","Mail Service","",""
"","2226","Create user with invalid gender value returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2549","Create, delete, confirm HEAD returns 404","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","310","Get mailbox response has all required fields","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","2364","Get existing user returns 200 with full data","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","5002","Login with non-existent email returns 401","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2132","List users returns non-empty result","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","5006","Login response includes correct user info","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2237","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","627","Full mailbox lifecycle","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2161","OPTIONS response has Allow header","","2026-05-06","failed","2026-05-06","Options","User Management","",""
"","2233","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2247","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","462","List messages returns body_preview not full body","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","307","Send message without subject returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","2130","HEAD exists for non-existent user returns 404 with X-User-Exists false","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","154","Create mailbox with custom local_part","","2026-05-06","failed","2026-05-06","Mailbox Create","Mail Service","",""
"","155","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","542","Delete is rejected with revoked token after logout","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2243","Create user with duplicate email returns 409","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","479","Get single message returns full body and html_body","","2026-05-06","broken","2026-05-06","Mail Messages","Mail Service","",""
"","153","Mailbox token is a UUID format","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2319","Get user response does not include password","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","128","Health endpoint returns correct content type","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","155","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2136","List users with page and per_page params","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2409","Patch user with invalid email returns 400","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","312","Send message without body returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","5002","Login with valid credentials returns 200 with token","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","370","Logout with wrong token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","467","Delete already-deleted mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2223","Create duplicate user returns 409","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","623","Messages are also deleted when mailbox is deleted","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2394","Update user without auth token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2426","Exists response always has X-User-Exists header","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","2400","HEAD exists for existing user returns 200 with X-User-Exists true","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","468","List messages after sending one shows count 1","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","314","Response 204 has no body","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2413","Create user then retrieve by ID","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","153","Create mailbox with invalid domain returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2376","Partial update email returns 200 with new email","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","155","Create mailbox with uppercase in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2444","Create user with minimal required fields returns 201","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","615","Messages are sorted newest first","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","150","Create mailbox with invalid chars in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2251","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2243","Create user without first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","461","Logout returns 200 with success message","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2397","Delete user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","310","Send message returns 201 with full message object","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","152","Create mailbox with too-short local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2159","Delete non-existent user returns 401 (no valid token)","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","157","Create mailbox with empty body returns 201","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","5001","Login with missing email returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2192","GET exists for non-existent user returns 404","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","314","Get message with fake message ID returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2136","Get user with non-existent ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","157","Send message to non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","311","List messages returns 200 with count","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2155","Patch non-existent user returns 401 (wrong token)","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","127","Health endpoint returns request-id header","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","2232","Create user with valid gender enum value","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2133","List users response does not include access_token","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2244","Create user with valid theme setting","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","2231","Create user with valid employment status","","2026-05-06","failed","2026-05-06","Create User","User Management","",""
"","152","Mailbox response has request-id header","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","161","List messages for non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2129","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2379","Patch response does not include access_token","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2429","Delete user without token returns 401","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2422","Update user with invalid email returns 400","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2381","Update user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","5002","Login invalidates previous token","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
"","2550","Patch user and verify with GET","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2373","Patch user without token returns 401","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2160","Update non-existent user returns 404","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","627","Get message with wrong mailbox token returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2390","Partial update username returns 200","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","5002","Login with short password returns 400","","2026-05-06","skipped","2026-05-06","Login","Authentication","",""
