"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2217","Create user with valid gender enum value","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","364","Get single message returns full body and html_body","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2274","Create user with valid theme setting","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2214","Create user with valid theme setting","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2126","Get user with non-existent ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2206","Create user with valid employment status","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2437","Patch user and verify with GET","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2355","Partial update username returns 200","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2368","Create user with minimal required fields returns 201","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","13402","Login response has x-request-id header","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","13400","Login response includes correct user info","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","2335","Update user without auth token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2341","Create user then retrieve by ID","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2243","Create duplicate user returns 409","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2120","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2205","Create user with valid gender enum value","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","116","Send message to non-existent mailbox returns 404","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","13441","Login token has correct format","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","2332","Partial update email returns 200 with new email","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2313","Patch response does not include access_token","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2434","Create then update then verify changes","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","256","Get message with fake message ID returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2202","Create user with valid employment status","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","114","Create mailbox with too-short local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","354","List messages after sending one shows count 1","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","13185","Login with non-existent email returns 401","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","2196","Response headers include x-request-id after create","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2208","Create user with valid theme setting","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2128","Delete non-existent user returns 401 (no valid token)","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2335","Get existing user returns 200 with full data","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","349","List messages returns body_preview not full body","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","13531","Login invalidates previous token","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","481","Get message with wrong mailbox token returns 404","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2338","GET exists (CDN alias) for existing user returns 200","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","2315","HEAD exists for existing user returns 200 with X-User-Exists true","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","2129","List users response does not include access_token","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","117","Mailbox token is a UUID format","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","116","Create mailbox with uppercase in local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2478","Create user with valid gender enum value","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","120","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2120","OPTIONS response has Allow header","","2026-05-06","passed","2026-05-06","Options","User Management","",""
"","2307","Get user response does not include password","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2202","Create user with short first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2302","Update user with wrong token returns 401","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","116","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","469","Full login-logout-login flow","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2213","Create user with short username returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2205","Create user with valid employment status","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","123","Get mailbox with non-existent token returns 404","","2026-05-06","passed","2026-05-06","Mailbox Get","Mail Service","",""
"","13416","Login with wrong password returns 401","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","2131","List users response has cache-control header","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","302","Logout with wrong token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","354","Send message then retrieve it from messages list","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","115","Mailbox response has request-id header","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","13136","Login with missing password returns 400","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","2209","Create user with valid employment status","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","119","Health endpoint returns correct content type","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","2459","Deleted user is no longer findable via GET","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","13176","Login with short password returns 400","","2026-05-06","passed","2026-05-06","Login","Authentication","",""
"","2122","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2321","Delete user without token returns 401","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","232","Send message without body returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","2212","Create user with duplicate email returns 409","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","235","Send message with html_body","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","120","Create mailbox with custom local_part","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2320","Full update user returns 200 with updated data","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","2203","Create user with valid gender enum value","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2208","Create user without first_name returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","350","Delete already-deleted mailbox returns 404","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2119","Patch non-existent user returns 401 (wrong token)","","2026-05-06","passed","2026-05-06","Patch User","User Management","",""
"","2126","Get user with malformed ID returns 404","","2026-05-06","passed","2026-05-06","Get User","User Management","",""
"","2341","Exists response always has X-User-Exists header","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","126","Health endpoint returns 200 with ok status","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","244","List messages returns 200 with count","","2026-05-06","passed","2026-05-06","Mail Messages","Mail Service","",""
"","2218","Create user with valid employment status","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2134","Create user without password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","2216","Create user without profile returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","230","Send message without subject returns 400","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","2135","List users returns 200 with pagination fields","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","119","Health endpoint returns request-id header","","2026-05-06","passed","2026-05-06","Availability","Health Check","",""
"","237","Send message returns 201 with full message object","","2026-05-06","passed","2026-05-06","Mail Send","Mail Service","",""
"","2207","Create user with invalid gender value returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","310","Logout without token returns 401","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","433","Token is revoked after logout","","2026-05-06","passed","2026-05-06","Logout","Authentication","",""
"","2221","Create user with short password returns 400","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
"","476","Messages are also deleted when mailbox is deleted","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","117","Create mailbox with too-long local_part returns 400","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2473","Create, delete, confirm HEAD returns 404","","2026-05-06","passed","2026-05-06","Delete User","User Management","",""
"","2122","HEAD exists for non-existent user returns 404 with X-User-Exists false","","2026-05-06","passed","2026-05-06","User Exists","User Management","",""
"","236","Create duplicate mailbox address returns 409","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","118","Create mailbox with valid domain","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","233","Delete existing mailbox returns 204","","2026-05-06","passed","2026-05-06","Mailbox Delete","Mail Service","",""
"","2135","List users with page and per_page params","","2026-05-06","passed","2026-05-06","List Users","User Management","",""
"","2326","Update user with missing email returns 400","","2026-05-06","passed","2026-05-06","Update User","User Management","",""
"","120","Create mailbox with empty body returns 201","","2026-05-06","passed","2026-05-06","Mailbox Create","Mail Service","",""
"","2219","Created user has correct metadata defaults","","2026-05-06","passed","2026-05-06","Create User","User Management","",""
