"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","663","Messages are sorted newest first","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","669","Get message with wrong mailbox token returns 404","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","13576","Login invalidates previous token","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","2218","Create user with invalid gender value returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2423","Patch response does not include access_token","","2026-05-07","passed","2026-05-07","Patch User","User Management","",""
"","2171","Update non-existent user returns 404","","2026-05-07","passed","2026-05-07","Update User","User Management","",""
"","2364","Create user with valid employment status","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","13170","Login with missing email returns 400","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","335","List messages returns 200 with count","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","2462","Full update user returns 200 with updated data","","2026-05-07","passed","2026-05-07","Update User","User Management","",""
"","487","Delete already-deleted mailbox returns 404","","2026-05-07","passed","2026-05-07","Mailbox Delete","Mail Service","",""
"","2658","Create user with minimal required fields returns 201","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","164","Create mailbox with invalid domain returns 400","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2382","Delete existing user returns 204","","2026-05-07","passed","2026-05-07","Delete User","User Management","",""
"","661","Full mailbox lifecycle","","2026-05-07","passed","2026-05-07","Mailbox Delete","Mail Service","",""
"","2224","Create user with valid gender enum value","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","329","Get mailbox response has all required fields","","2026-05-07","passed","2026-05-07","Mailbox Get","Mail Service","",""
"","131","Health endpoint returns request-id header","","2026-05-07","passed","2026-05-07","Availability","Health Check","",""
"","169","Create mailbox with empty body returns 201","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2235","Create user with valid gender enum value","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","333","Send message without from field returns 400","","2026-05-07","passed","2026-05-07","Mail Send","Mail Service","",""
"","168","Create mailbox with too-long local_part returns 400","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2406","Update user with missing email returns 400","","2026-05-07","passed","2026-05-07","Update User","User Management","",""
"","337","Delete existing mailbox returns 204","","2026-05-07","passed","2026-05-07","Mailbox Delete","Mail Service","",""
"","2223","GET exists for non-existent user returns 404","","2026-05-07","passed","2026-05-07","User Exists","User Management","",""
"","2409","Update user with wrong token returns 401","","2026-05-07","passed","2026-05-07","Update User","User Management","",""
"","168","Create mailbox with custom local_part","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2151","List users with page and per_page params","","2026-05-07","passed","2026-05-07","List Users","User Management","",""
"","161","Create mailbox with uppercase in local_part returns 400","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","167","Create mailbox with valid domain","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2372","Create user with short username returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2224","Create user without first_name returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","134","Health endpoint returns correct content type","","2026-05-07","passed","2026-05-07","Availability","Health Check","",""
"","2140","List users response has cache-control header","","2026-05-07","passed","2026-05-07","List Users","User Management","",""
"","164","Create mailbox with valid domain","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","771","Get single message returns full body and html_body","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","523","List messages after sending one shows count 1","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","2134","Delete non-existent user returns 401 (no valid token)","","2026-05-07","passed","2026-05-07","Delete User","User Management","",""
"","2132","Get user with malformed ID returns 404","","2026-05-07","passed","2026-05-07","Get User","User Management","",""
"","432","Logout returns 200 with success message","","2026-05-07","passed","2026-05-07","Logout","Authentication","",""
"","2205","Create user without email returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","495","Send message then retrieve it from messages list","","2026-05-07","passed","2026-05-07","Mail Send","Mail Service","",""
"","329","Response 204 has no body","","2026-05-07","passed","2026-05-07","Mailbox Delete","Mail Service","",""
"","13415","Login token has correct format","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","2417","Partial update email returns 200 with new email","","2026-05-07","passed","2026-05-07","Patch User","User Management","",""
"","2375","Create user then retrieve by ID","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2136","HEAD exists for non-existent user returns 404 with X-User-Exists false","","2026-05-07","passed","2026-05-07","User Exists","User Management","",""
"","2406","Patch user with invalid email returns 400","","2026-05-07","passed","2026-05-07","Patch User","User Management","",""
"","2475","Create, delete, confirm HEAD returns 404","","2026-05-07","passed","2026-05-07","Delete User","User Management","",""
"","13224","Login with invalid email format returns 400","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","2577","Patch user and verify with GET","","2026-05-07","passed","2026-05-07","Patch User","User Management","",""
"","167","Create mailbox with valid domain","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","13516","Login response has x-request-id header","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","2219","Create user with duplicate email returns 409","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","13556","Login response includes correct user info","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","165","Get mailbox with non-existent token returns 404","","2026-05-07","passed","2026-05-07","Mailbox Get","Mail Service","",""
"","329","Send message without body returns 400","","2026-05-07","passed","2026-05-07","Mail Send","Mail Service","",""
"","2453","Partial update username returns 200","","2026-05-07","passed","2026-05-07","Patch User","User Management","",""
"","162","Delete non-existent mailbox returns 404","","2026-05-07","passed","2026-05-07","Mailbox Delete","Mail Service","",""
"","328","Get existing mailbox returns 200 with correct data","","2026-05-07","passed","2026-05-07","Mailbox Get","Mail Service","",""
"","2128","Get user with malformed ID returns 404","","2026-05-07","passed","2026-05-07","Get User","User Management","",""
"","407","Logout with wrong token returns 401","","2026-05-07","passed","2026-05-07","Logout","Authentication","",""
"","2131","Get user with malformed ID returns 404","","2026-05-07","passed","2026-05-07","Get User","User Management","",""
"","2356","Delete user without token returns 401","","2026-05-07","passed","2026-05-07","Delete User","User Management","",""
"","165","Mailbox token is a UUID format","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2142","Create user without password returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2214","Create user with valid employment status","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","329","Get message with fake message ID returns 404","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","331","Send message without subject returns 400","","2026-05-07","passed","2026-05-07","Mail Send","Mail Service","",""
"","2162","Exists for invalid ObjectID returns 404","","2026-05-07","passed","2026-05-07","User Exists","User Management","",""
"","2135","List users response does not include access_token","","2026-05-07","passed","2026-05-07","List Users","User Management","",""
"","2433","Update user with invalid email returns 400","","2026-05-07","passed","2026-05-07","Update User","User Management","",""
"","651","Full login-logout-login flow","","2026-05-07","passed","2026-05-07","Logout","Authentication","",""
"","13156","Login with missing password returns 400","","2026-05-07","passed","2026-05-07","Login","Authentication","",""
"","499","Deleted mailbox is not retrievable","","2026-05-07","passed","2026-05-07","Mailbox Delete","Mail Service","",""
"","169","Mailbox response has request-id header","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2240","Create duplicate user returns 409","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","165","List messages for non-existent mailbox returns 404","","2026-05-07","passed","2026-05-07","Mail Messages","Mail Service","",""
"","2135","Get user with non-existent ID returns 404","","2026-05-07","passed","2026-05-07","Get User","User Management","",""
"","2161","OPTIONS response has Allow header","","2026-05-07","passed","2026-05-07","Options","User Management","",""
"","2563","Create then update then verify changes","","2026-05-07","passed","2026-05-07","Update User","User Management","",""
"","335","Send message with html_body","","2026-05-07","passed","2026-05-07","Mail Send","Mail Service","",""
"","334","Send message returns 201 with full message object","","2026-05-07","passed","2026-05-07","Mail Send","Mail Service","",""
"","2221","Create user with valid gender enum value","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","330","Create duplicate mailbox address returns 409","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2371","Delete user with wrong token returns 401","","2026-05-07","passed","2026-05-07","Delete User","User Management","",""
"","2250","Create user with valid theme setting","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","165","Create mailbox with too-short local_part returns 400","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","2354","Create user with valid theme setting","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","594","Token is revoked after logout","","2026-05-07","passed","2026-05-07","Logout","Authentication","",""
"","2268","Create user with valid employment status","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2408","Get existing user returns 200 with full data","","2026-05-07","passed","2026-05-07","Get User","User Management","",""
"","2265","Created user has correct metadata defaults","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","605","Delete is rejected with revoked token after logout","","2026-05-07","passed","2026-05-07","Logout","Authentication","",""
"","2249","Create user with short first_name returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2140","List users returns 200 with pagination fields","","2026-05-07","passed","2026-05-07","List Users","User Management","",""
"","2238","Create user without profile returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","2345","Create user with short password returns 400","","2026-05-07","passed","2026-05-07","Create User","User Management","",""
"","166","Create mailbox with invalid chars in local_part returns 400","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
"","169","Create mailbox with valid domain","","2026-05-07","passed","2026-05-07","Mailbox Create","Mail Service","",""
