"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2172","List users returns non-empty result","","2026-05-12","passed","2026-05-12","List Users","User Management","",""
"","2394","Get user response does not include password","","2026-05-12","passed","2026-05-12","Get User","User Management","",""
"","154","Mailbox token is a UUID format","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","161","Health endpoint returns correct content type","","2026-05-12","passed","2026-05-12","Availability","Health Check","",""
"","2160","Exists for invalid ObjectID returns 404","","2026-05-12","passed","2026-05-12","User Exists","User Management","",""
"","2191","HEAD exists for non-existent user returns 404 with X-User-Exists false","","2026-05-12","passed","2026-05-12","User Exists","User Management","",""
"","2225","Create user with valid theme setting","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2231","Create user with short username returns 400","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","161","Create mailbox with empty body returns 201","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","13435","Login token has correct format","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","2404","Update user with invalid email returns 400","","2026-05-12","passed","2026-05-12","Update User","User Management","",""
"","558","Token is revoked after logout","","2026-05-12","passed","2026-05-12","Logout","Authentication","",""
"","2236","Response headers include x-request-id after create","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","474","Get single message returns full body and html_body","","2026-05-12","passed","2026-05-12","Mail Messages","Mail Service","",""
"","2222","Create user with valid employment status","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2234","Create user with valid employment status","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2239","Created user has correct metadata defaults","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","13236","Login with non-existent email returns 401","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","2234","Create user with valid gender enum value","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","592","Full login-logout-login flow","","2026-05-12","passed","2026-05-12","Logout","Authentication","",""
"","2435","GET exists (CDN alias) for existing user returns 200","","2026-05-12","passed","2026-05-12","User Exists","User Management","",""
"","13209","Login with invalid email format returns 400","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","156","Create mailbox with too-long local_part returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","2243","Access token has correct format after create","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2259","Create user with short first_name returns 400","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2170","List users returns 200 with pagination fields","","2026-05-12","passed","2026-05-12","List Users","User Management","",""
"","2221","Create user with valid employment status","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","158","Create mailbox with invalid chars in local_part returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","154","Get mailbox with non-existent token returns 404","","2026-05-12","passed","2026-05-12","Mailbox Get","Mail Service","",""
"","159","Create mailbox with valid domain","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","556","List messages after sending one shows count 1","","2026-05-12","passed","2026-05-12","Mail Messages","Mail Service","",""
"","163","Create mailbox with custom local_part","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","2230","Create user with valid gender enum value","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","554","Send message then retrieve it from messages list","","2026-05-12","passed","2026-05-12","Mail Send","Mail Service","",""
"","2391","HEAD exists for existing user returns 200 with X-User-Exists true","","2026-05-12","passed","2026-05-12","User Exists","User Management","",""
"","2166","Delete non-existent user returns 401 (no valid token)","","2026-05-12","passed","2026-05-12","Delete User","User Management","",""
"","637","Messages are also deleted when mailbox is deleted","","2026-05-12","passed","2026-05-12","Mailbox Delete","Mail Service","",""
"","474","List messages returns body_preview not full body","","2026-05-12","passed","2026-05-12","Mail Messages","Mail Service","",""
"","159","Create mailbox with too-short local_part returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","322","List messages returns 200 with count","","2026-05-12","passed","2026-05-12","Mail Messages","Mail Service","",""
"","13180","Login with missing password returns 400","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","2422","Delete user with wrong token returns 401","","2026-05-12","passed","2026-05-12","Delete User","User Management","",""
"","2232","Create user with short password returns 400","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2248","Create user with valid employment status","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","2162","OPTIONS returns 204","","2026-05-12","passed","2026-05-12","Options","User Management","",""
"","13614","Login invalidates previous token","","2026-05-12","passed","2026-05-12","Login","Authentication","",""
"","473","Delete already-deleted mailbox returns 404","","2026-05-12","passed","2026-05-12","Mailbox Delete","Mail Service","",""
"","156","Create mailbox with invalid domain returns 400","","2026-05-12","passed","2026-05-12","Mailbox Create","Mail Service","",""
"","2226","Create user with valid employment status","","2026-05-12","passed","2026-05-12","Create User","User Management","",""
"","596","Delete is rejected with revoked token after logout","","2026-05-12","passed","2026-05-12","Logout","Authentication","",""
"","2161","Get user with malformed ID returns 404","","2026-05-12","passed","2026-05-12","Get User","User Management","",""
"","2400","Update user without auth token returns 401","","2026-05-12","passed","2026-05-12","Update User","User Management","",""
